reporting_period,maintenance_activity,maintenance_asset_category,measure_asset_quantity,source_unit,asset_quantity_at_year_end,quantity_inspected_maintained,average_age_of_asset_group,inspection_cycle_years,maintenance_cycle_years,source_workbook,source_sheet,source_row,business,landing_page_url,source_page_url,metadata_match_status,maintenance_activity_resolved,activity_resolution_status,activity_anchor_source_row,row_classification,analytic_row_eligible,maintenance_activity_standard_id,maintenance_activity_standard,maintenance_asset_standard_id,maintenance_asset_standard,activity_mapping_status,asset_mapping_status,quantity_unit_standard,quantity_scale_factor,quantity_unit_status,asset_quantity_at_year_end_standard,asset_quantity_at_year_end_status,quantity_inspected_maintained_standard,quantity_inspected_maintained_status,average_age_of_asset_group_standard,average_age_of_asset_group_status,inspection_cycle_years_standard,inspection_cycle_years_status,maintenance_cycle_years_standard,maintenance_cycle_years_status
2021-22,,Bushfire Remediation,Number,0's,,,,,,Transgrid 2021-22 - Category Analysis - RIN Response - Consolidated - 31 October 2022 - PUBLIC(14550262.2).xlsx,2.8 Maintenance,23,Transgrid,https://www.aer.gov.au/documents/transgrid-2021-22-category-analysis-rin-templates,https://www.aer.gov.au/search?search=Transgrid+2021%E2%80%9322,validated_manifest_match,Other maintenance activity ,continued_group_label,21,meaningful,True,other_maintenance_activity,Other maintenance activity,bushfire_remediation,Bushfire Remediation,mapped,mapped,count,1.0,standardized_source_unit,,blank,,blank,,blank,,blank,,blank
2022-23,Transmission lines maintenance,Transmission towers,Number of towers,number,37308.0,9499.0,40.56,5.45,5.01,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,13,Transgrid,https://www.aer.gov.au/documents/transgrid-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Transmission lines maintenance,submitted,13,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_towers,Transmission towers,mapped,mapped,count,1.0,standardized_source_unit,37308.0,numeric,9499.0,numeric,40.56,numeric,5.45,numeric,5.01,numeric
2022-23,Transmission lines maintenance,Transmission tower support structures,Number of towers,number,,,,,,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,14,Transgrid,https://www.aer.gov.au/documents/transgrid-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Transmission lines maintenance,submitted,14,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,count,1.0,standardized_source_unit,,blank,,blank,,blank,,blank,,blank
2022-23,Transmission lines maintenance,Conductors,Route length,km,11233.24,3587.0,45.77437032,3.39,,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,15,Transgrid,https://www.aer.gov.au/documents/transgrid-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Transmission lines maintenance,submitted,15,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,conductors,Conductors,mapped,mapped,km,1.0,standardized_source_unit,11233.24,numeric,3587.0,numeric,45.77437032,numeric,3.39,numeric,,blank
2022-23,Transmission lines maintenance,Transmission cables,Route length,km,90.785,90.785,18.18499201,0.086848612,1.814286501,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,16,Transgrid,https://www.aer.gov.au/documents/transgrid-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Transmission lines maintenance,submitted,16,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_cables,Transmission cables,mapped,mapped,km,1.0,standardized_source_unit,90.785,numeric,90.785,numeric,18.18499201,numeric,0.086848612,numeric,1.814286501,numeric
2022-23,Substations equipment & property maintenance,Substation switchbays (incl. Reactive plant),Number of switchbays,number,2341.0,516.0,33.6,0.5,5.7,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,17,Transgrid,https://www.aer.gov.au/documents/transgrid-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Substations equipment & property maintenance,submitted,17,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_switchbays,Substation switchbays (incl. Reactive plant),mapped,mapped,count,1.0,standardized_source_unit,2341.0,numeric,516.0,numeric,33.6,numeric,0.5,numeric,5.7,numeric
2022-23,Substations equipment & property maintenance,Substation power transformers,Number of transformers,number,215.0,202.0,20.2,0.5,5.5,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,18,Transgrid,https://www.aer.gov.au/documents/transgrid-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Substations equipment & property maintenance,submitted,18,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_power_transformers,Substation power transformers,mapped,mapped,count,1.0,standardized_source_unit,215.0,numeric,202.0,numeric,20.2,numeric,0.5,numeric,5.5,numeric
2022-23,Substations equipment & property maintenance,Substation property,Number of substation properties maintained,number,96.0,96.0,38.9,0.5,0.3,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,19,Transgrid,https://www.aer.gov.au/documents/transgrid-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Substations equipment & property maintenance,submitted,19,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_property,Substation property,mapped,mapped,count,1.0,standardized_source_unit,96.0,numeric,96.0,numeric,38.9,numeric,0.5,numeric,0.3,numeric
2022-23,SCADA & network control maintenance,SCADA & network control maintenance,Number,0's,1977.0,173.0,12.0,,,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,20,Transgrid,https://www.aer.gov.au/documents/transgrid-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,SCADA & network control maintenance,submitted,20,meaningful,True,scada_network_control_maintenance,SCADA & network control maintenance,scada_network_control,SCADA & network control maintenance,mapped,mapped,count,1.0,standardized_source_unit,1977.0,numeric,173.0,numeric,12.0,numeric,,blank,,blank
2022-23,Protection systems maintenance,Protection systems maintenance,Number,0's,3240.0,1021.0,15.6,,6.4,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,21,Transgrid,https://www.aer.gov.au/documents/transgrid-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Protection systems maintenance,submitted,21,meaningful,True,protection_systems_maintenance,Protection systems maintenance,protection_systems,Protection systems maintenance,mapped,mapped,count,1.0,standardized_source_unit,3240.0,numeric,1021.0,numeric,15.6,numeric,,blank,6.4,numeric
2022-23,Other maintenance activity ,Metering,Number,0's,855.0,540.0,10.2,2.5,5.0,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,22,Transgrid,https://www.aer.gov.au/documents/transgrid-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Other maintenance activity ,submitted,22,meaningful,True,other_maintenance_activity,Other maintenance activity,metering,Metering,mapped,mapped,count,1.0,standardized_source_unit,855.0,numeric,540.0,numeric,10.2,numeric,2.5,numeric,5.0,numeric
2022-23,,Communications,Number,0's,1787.0,981.0,9.6,0.7,3.0,Transgrid 2022-23 - Category analysis - RIN response - Consolidated - 31 October 2023 - PUBLIC(15993699.2).xlsx,2.8 Maintenance,23,Transgrid,https://www.aer.gov.au/documents/transgrid-2022-23-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Other maintenance activity ,continued_group_label,22,meaningful,True,other_maintenance_activity,Other maintenance activity,communications,Communications,mapped,mapped,count,1.0,standardized_source_unit,1787.0,numeric,981.0,numeric,9.6,numeric,0.7,numeric,3.0,numeric
2023-24,Transmission lines maintenance,Transmission towers,Number of towers,number,37310.0,11506.0,41.45770571,5.61,5.41,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,13,Transgrid,https://www.aer.gov.au/documents/transgrid-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Transmission lines maintenance,submitted,13,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_towers,Transmission towers,mapped,mapped,count,1.0,standardized_source_unit,37310.0,numeric,11506.0,numeric,41.45770571,numeric,5.61,numeric,5.41,numeric
2023-24,Transmission lines maintenance,Transmission tower support structures,Number of towers,number,,,,,,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,14,Transgrid,https://www.aer.gov.au/documents/transgrid-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Transmission lines maintenance,submitted,14,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,count,1.0,standardized_source_unit,,blank,,blank,,blank,,blank,,blank
2023-24,Transmission lines maintenance,Conductors,Route length,km,11230.22,40.6,46.6636156,3.29,,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,15,Transgrid,https://www.aer.gov.au/documents/transgrid-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Transmission lines maintenance,submitted,15,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,conductors,Conductors,mapped,mapped,km,1.0,standardized_source_unit,11230.22,numeric,40.6,numeric,46.6636156,numeric,3.29,numeric,,blank
2023-24,Transmission lines maintenance,Transmission cables,Route length,km,90.785,90.785,19.18499201,0.086848612,1.814286501,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,16,Transgrid,https://www.aer.gov.au/documents/transgrid-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Transmission lines maintenance,submitted,16,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_cables,Transmission cables,mapped,mapped,km,1.0,standardized_source_unit,90.785,numeric,90.785,numeric,19.18499201,numeric,0.086848612,numeric,1.814286501,numeric
2023-24,Substations equipment & property maintenance,Substation switchbays (incl. Reactive plant),Number of switchbays,number,2350.0,252.0,34.4,0.5,5.9,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,17,Transgrid,https://www.aer.gov.au/documents/transgrid-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Substations equipment & property maintenance,submitted,17,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_switchbays,Substation switchbays (incl. Reactive plant),mapped,mapped,count,1.0,standardized_source_unit,2350.0,numeric,252.0,numeric,34.4,numeric,0.5,numeric,5.9,numeric
2023-24,Substations equipment & property maintenance,Substation power transformers,Number of transformers,number,215.0,206.0,21.0,0.5,5.5,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,18,Transgrid,https://www.aer.gov.au/documents/transgrid-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Substations equipment & property maintenance,submitted,18,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_power_transformers,Substation power transformers,mapped,mapped,count,1.0,standardized_source_unit,215.0,numeric,206.0,numeric,21.0,numeric,0.5,numeric,5.5,numeric
2023-24,Substations equipment & property maintenance,Substation property,Number of substation properties maintained,number,96.0,95.0,39.9,0.5,0.3,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,19,Transgrid,https://www.aer.gov.au/documents/transgrid-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Substations equipment & property maintenance,submitted,19,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_property,Substation property,mapped,mapped,count,1.0,standardized_source_unit,96.0,numeric,95.0,numeric,39.9,numeric,0.5,numeric,0.3,numeric
2023-24,SCADA & network control maintenance,SCADA & network control maintenance,Number of main control assets,0's,2046.0,196.0,12.6,,,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,20,Transgrid,https://www.aer.gov.au/documents/transgrid-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,SCADA & network control maintenance,submitted,20,meaningful,True,scada_network_control_maintenance,SCADA & network control maintenance,scada_network_control,SCADA & network control maintenance,mapped,mapped,count,1.0,standardized_source_unit,2046.0,numeric,196.0,numeric,12.6,numeric,,blank,,blank
2023-24,Protection systems maintenance,Protection systems maintenance,Number of main protection assets,0's,3286.0,893.0,15.6,,6.5,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,21,Transgrid,https://www.aer.gov.au/documents/transgrid-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Protection systems maintenance,submitted,21,meaningful,True,protection_systems_maintenance,Protection systems maintenance,protection_systems,Protection systems maintenance,mapped,mapped,count,1.0,standardized_source_unit,3286.0,numeric,893.0,numeric,15.6,numeric,,blank,6.5,numeric
2023-24,Other maintenance activity ,Metering,Number of main metering assets,0's,838.0,639.0,10.7,2.5,5.0,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,22,Transgrid,https://www.aer.gov.au/documents/transgrid-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Other maintenance activity ,submitted,22,meaningful,True,other_maintenance_activity,Other maintenance activity,metering,Metering,mapped,mapped,count,1.0,standardized_source_unit,838.0,numeric,639.0,numeric,10.7,numeric,2.5,numeric,5.0,numeric
2023-24,,Communications,Number of main communications assets,0's,1790.0,974.0,10.6,1.0,3.0,Transgrid 2023-24 - Category Analysis - RIN Response - Consolidated - 31 October 2024 - PUBLIC(17496053.2).xlsx,2.8 Maintenance,23,Transgrid,https://www.aer.gov.au/documents/transgrid-2023-24-category-analysis-rin-templates,https://www.aer.gov.au/authors/transgrid-t,validated_manifest_match,Other maintenance activity ,continued_group_label,22,meaningful,True,other_maintenance_activity,Other maintenance activity,communications,Communications,mapped,mapped,count,1.0,standardized_source_unit,1790.0,numeric,974.0,numeric,10.6,numeric,1.0,numeric,3.0,numeric
