reporting_period,maintenance_activity,maintenance_asset_subcategory,source_currency_unit,routine_maintenance_expenditure,non_routine_maintenance_expenditure,source_workbook,source_sheet,source_row,business,landing_page_url,source_page_url,metadata_match_status,maintenance_activity_resolved,activity_resolution_status,activity_anchor_source_row,row_classification,analytic_row_eligible,maintenance_activity_standard_id,maintenance_activity_standard,maintenance_asset_standard_id,maintenance_asset_standard,activity_mapping_status,asset_mapping_status,currency_standard,price_basis,currency_scale_factor,currency_unit_status,routine_maintenance_expenditure_standard,routine_maintenance_expenditure_status,non_routine_maintenance_expenditure_standard,non_routine_maintenance_expenditure_status,total_maintenance_expenditure_standard,total_maintenance_expenditure_status
2018-19,Transmission lines maintenance,Transmission cables,$0's,225361.77127338116,65255.13514888802,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,53,ElectraNet,https://www.aer.gov.au/documents/electranet-2018-19-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=2,validated_manifest_match,Transmission lines maintenance,submitted,53,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_cables,Transmission cables,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,225361.77127338116,numeric,65255.13514888802,numeric,290616.9064222692,numeric
2018-19,Substations equipment & property maintenance,Substation switchbays (incl. Reactive plant),$0's,1602748.123932074,3474023.1777615887,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,54,ElectraNet,https://www.aer.gov.au/documents/electranet-2018-19-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=2,validated_manifest_match,Substations equipment & property maintenance,submitted,54,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_switchbays,Substation switchbays (incl. Reactive plant),mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1602748.123932074,numeric,3474023.1777615887,numeric,5076771.301693663,numeric
2018-19,Substations equipment & property maintenance,Substation power transformers,$0's,1347494.2205976425,2278718.925214412,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,55,ElectraNet,https://www.aer.gov.au/documents/electranet-2018-19-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=2,validated_manifest_match,Substations equipment & property maintenance,submitted,55,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_power_transformers,Substation power transformers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1347494.2205976425,numeric,2278718.925214412,numeric,3626213.1458120546,numeric
2018-19,Substations equipment & property maintenance,Substation property,$0's,3945482.535470284,3214370.187024,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,56,ElectraNet,https://www.aer.gov.au/documents/electranet-2018-19-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=2,validated_manifest_match,Substations equipment & property maintenance,submitted,56,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_property,Substation property,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,3945482.535470284,numeric,3214370.187024,numeric,7159852.722494284,numeric
2018-19,SCADA & network control maintenance,SCADA & network control maintenance,$0's,2457409.29,426543.22,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,57,ElectraNet,https://www.aer.gov.au/documents/electranet-2018-19-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=2,validated_manifest_match,SCADA & network control maintenance,submitted,57,meaningful,True,scada_network_control_maintenance,SCADA & network control maintenance,scada_network_control,SCADA & network control maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2457409.29,numeric,426543.22,numeric,2883952.51,numeric
2018-19,Protection systems maintenance,Protection systems maintenance,$0's,2914166.19,1297531.01,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,58,ElectraNet,https://www.aer.gov.au/documents/electranet-2018-19-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=2,validated_manifest_match,Protection systems maintenance,submitted,58,meaningful,True,protection_systems_maintenance,Protection systems maintenance,protection_systems,Protection systems maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2914166.19,numeric,1297531.01,numeric,4211697.2,numeric
2018-19,Other maintenance activity ,RIGHT OF WAY (ROW) MAINTENANCE,$0's,2105455.32,79228.40000000001,ElectraNet 2018-19 - Category Analysis - RIN Response - Consolidated - 31 October 2019 - PUBLIC D19-175655.xlsx,2.8 Maintenance,59,ElectraNet,https://www.aer.gov.au/documents/electranet-2018-19-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=2,validated_manifest_match,Other maintenance activity ,submitted,59,meaningful,True,other_maintenance_activity,Other maintenance activity,right_of_way_maintenance,Right of way (ROW) maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2105455.32,numeric,79228.40000000001,numeric,2184683.7199999997,numeric
2019-20,Transmission lines maintenance,Transmission towers,$0's,1306314.492090787,7634433.802887562,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,50,ElectraNet,https://www.aer.gov.au/documents/electranet-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=1,validated_manifest_match,Transmission lines maintenance,submitted,50,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_towers,Transmission towers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1306314.492090787,numeric,7634433.802887562,numeric,8940748.294978349,numeric
2019-20,Transmission lines maintenance,Transmission tower support structures,$0's,1221250.0540978282,2210627.9938008096,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,51,ElectraNet,https://www.aer.gov.au/documents/electranet-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=1,validated_manifest_match,Transmission lines maintenance,submitted,51,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1221250.0540978282,numeric,2210627.9938008096,numeric,3431878.047898638,numeric
2019-20,Transmission lines maintenance,Conductors,$0's,580093.7756964684,1659713.375585338,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,52,ElectraNet,https://www.aer.gov.au/documents/electranet-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=1,validated_manifest_match,Transmission lines maintenance,submitted,52,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,conductors,Conductors,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,580093.7756964684,numeric,1659713.375585338,numeric,2239807.1512818066,numeric
2019-20,Transmission lines maintenance,Transmission cables,$0's,485863.2781149152,88104.47772629201,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,53,ElectraNet,https://www.aer.gov.au/documents/electranet-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=1,validated_manifest_match,Transmission lines maintenance,submitted,53,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_cables,Transmission cables,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,485863.2781149152,numeric,88104.47772629201,numeric,573967.7558412072,numeric
2019-20,Substations equipment & property maintenance,Substation switchbays (incl. Reactive plant),$0's,1888640.52782214,4090691.8162128897,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,54,ElectraNet,https://www.aer.gov.au/documents/electranet-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=1,validated_manifest_match,Substations equipment & property maintenance,submitted,54,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_switchbays,Substation switchbays (incl. Reactive plant),mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1888640.52782214,numeric,4090691.8162128897,numeric,5979332.344035029,numeric
2019-20,Substations equipment & property maintenance,Substation power transformers,$0's,1948530.9068821475,2032661.1106778383,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,55,ElectraNet,https://www.aer.gov.au/documents/electranet-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=1,validated_manifest_match,Substations equipment & property maintenance,submitted,55,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_power_transformers,Substation power transformers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1948530.9068821475,numeric,2032661.1106778383,numeric,3981192.0175599856,numeric
2019-20,Substations equipment & property maintenance,Substation property,$0's,3324972.615295713,2338028.973109273,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,56,ElectraNet,https://www.aer.gov.au/documents/electranet-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=1,validated_manifest_match,Substations equipment & property maintenance,submitted,56,meaningful,True,substations_equipment_property_maintenance,Substations equipment & property maintenance,substation_property,Substation property,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,3324972.615295713,numeric,2338028.973109273,numeric,5663001.588404985,numeric
2019-20,SCADA & network control maintenance,SCADA & network control maintenance,$0's,2494035.13,373045.42,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,57,ElectraNet,https://www.aer.gov.au/documents/electranet-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=1,validated_manifest_match,SCADA & network control maintenance,submitted,57,meaningful,True,scada_network_control_maintenance,SCADA & network control maintenance,scada_network_control,SCADA & network control maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2494035.13,numeric,373045.42,numeric,2867080.55,numeric
2019-20,Protection systems maintenance,Protection systems maintenance,$0's,2815939.23,1518224.6800000002,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,58,ElectraNet,https://www.aer.gov.au/documents/electranet-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=1,validated_manifest_match,Protection systems maintenance,submitted,58,meaningful,True,protection_systems_maintenance,Protection systems maintenance,protection_systems,Protection systems maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,2815939.23,numeric,1518224.6800000002,numeric,4334163.91,numeric
2019-20,Other maintenance activity ,RIGHT OF WAY ROW MAINTENANCE,$0's,1871316.77,81869.91,ElectraNet 2019-20 - Category Analysis - RIN Response - Consolidated - 30 October 2020 - PUBLIC (#11672792).xlsx,2.8 Maintenance,59,ElectraNet,https://www.aer.gov.au/documents/electranet-2019-20-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=1,validated_manifest_match,Other maintenance activity ,submitted,59,meaningful,True,other_maintenance_activity,Other maintenance activity,right_of_way_maintenance,Right of way (ROW) maintenance,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1871316.77,numeric,81869.91,numeric,1953186.68,numeric
2020-21,Transmission lines maintenance,Transmission towers,$0's,1890651.4158296047,10223752.684535133,ElectraNet 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029806.1).xlsx,2.8 Maintenance,50,ElectraNet,https://www.aer.gov.au/documents/electranet-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=6,validated_manifest_match,Transmission lines maintenance,submitted,50,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_towers,Transmission towers,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1890651.4158296047,numeric,10223752.684535133,numeric,12114404.100364737,numeric
2020-21,Transmission lines maintenance,Transmission tower support structures,$0's,1664545.2593475608,4143620.5711191744,ElectraNet 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029806.1).xlsx,2.8 Maintenance,51,ElectraNet,https://www.aer.gov.au/documents/electranet-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=6,validated_manifest_match,Transmission lines maintenance,submitted,51,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,transmission_tower_support_structures,Transmission tower support structures,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,1664545.2593475608,numeric,4143620.5711191744,numeric,5808165.830466735,numeric
2020-21,Transmission lines maintenance,Conductors,$0's,790658.9981900913,1466989.7790456675,ElectraNet 2020-21 - Category Analysis - RIN Response - Consolidated - 29 October 2021 - PUBLIC(13029806.1).xlsx,2.8 Maintenance,52,ElectraNet,https://www.aer.gov.au/documents/electranet-2020-21-category-analysis-rin-templates,https://www.aer.gov.au/authors/electranet?page=6,validated_manifest_match,Transmission lines maintenance,submitted,52,meaningful,True,transmission_lines_maintenance,Transmission lines maintenance,conductors,Conductors,mapped,mapped,AUD,nominal,1.0,standardized_source_unit,790658.9981900913,numeric,1466989.7790456675,numeric,2257648.777235759,numeric
